x,y,z,yaw,velocity,change_flag
676.6633,-5133.6324,0.0000,-2.8818,34.0230,0
675.5703,-5133.9165,0.0000,-2.8820,33.7640,0
674.5713,-5134.1788,0.0000,-2.8820,33.5113,0
671.2753,-5135.0420,0.0000,-2.8822,32.7081,0
670.2250,-5135.3152,0.0000,-2.8831,32.4442,0
669.0979,-5135.6102,0.0000,-2.8829,32.1668,0
668.0647,-5135.8723,0.0000,-2.8829,31.8822,0
667.0400,-5136.1456,0.0000,-2.8829,31.6027,0
666.0239,-5136.4078,0.0000,-2.8831,31.3387,0
665.0163,-5136.6700,0.0000,-2.8833,31.0776,0
664.0173,-5136.9323,0.0000,-2.8833,30.8236,0
663.0268,-5137.1835,0.0000,-2.8833,30.5922,0
662.0449,-5137.4347,0.0000,-2.8835,30.3495,0
659.6198,-5138.0684,0.0000,-2.8839,29.7125,0
658.5098,-5138.3635,0.0000,-2.8839,29.3793,0
657.4851,-5138.6257,0.0000,-2.8839,29.1237,0
656.4690,-5138.8879,0.0000,-2.8841,28.8570,0
655.3846,-5139.1609,0.0000,-2.8843,28.5746,0
654.3941,-5139.4232,0.0000,-2.8843,28.3078,0
653.4036,-5139.6744,0.0000,-2.8845,28.0120,0
652.3534,-5139.9475,0.0000,-2.8847,27.7000,0
651.2433,-5140.2315,0.0000,-2.8848,27.3645,0
650.2187,-5140.4937,0.0000,-2.8848,27.0603,0
647.5546,-5141.1820,0.0000,-2.8854,26.2797,0
646.5641,-5141.4331,0.0000,-2.8858,25.9732,0
645.5224,-5141.7063,0.0000,-2.8860,25.6400,0
644.4295,-5141.9793,0.0000,-2.8862,25.2749,0
643.4134,-5142.2415,0.0000,-2.8864,24.9388,0
642.3546,-5142.5146,0.0000,-2.8868,24.5312,0
641.3641,-5142.7658,0.0000,-2.8868,24.2058,0
640.3309,-5143.0279,0.0000,-2.8871,23.8439,0
639.3148,-5143.2901,0.0000,-2.8871,23.4972,0
638.3073,-5143.5412,0.0000,-2.8873,23.1242,0
636.0958,-5144.1093,0.0000,-2.8875,22.3912,0
635.0199,-5144.3823,0.0000,-2.8877,21.9863,0
634.0209,-5144.6335,0.0000,-2.8875,21.5999,0
632.9877,-5144.8956,0.0000,-2.8875,21.2001,0
631.9716,-5145.1578,0.0000,-2.8873,20.7874,0
630.9726,-5145.4089,0.0000,-2.8873,20.3769,0
629.9992,-5145.6602,0.0000,-2.8873,19.9559,0
628.9831,-5145.9113,0.0000,-2.8875,19.5533,0
626.5667,-5146.5340,0.0000,-2.8875,18.6021,0
625.5762,-5146.7852,0.0000,-2.8870,18.2212,0
624.6028,-5147.0364,0.0000,-2.8866,17.8723,0
623.5611,-5147.2985,0.0000,-2.8864,17.5284,0
622.5791,-5147.5608,0.0000,-2.8862,17.2063,0
621.5630,-5147.8119,0.0000,-2.8860,16.9262,0
620.5213,-5148.0740,0.0000,-2.8858,16.6359,0
618.6684,-5148.5547,0.0000,-2.8852,16.1270,0
617.6352,-5148.8168,0.0000,-2.8850,15.8553,0
616.6618,-5149.0681,0.0000,-2.8848,15.6075,0
615.6628,-5149.3303,0.0000,-2.8848,15.3464,0
614.6381,-5149.5925,0.0000,-2.8847,15.2480,0
612.6059,-5150.1169,0.0000,-2.8843,15.4879,0
611.6154,-5150.3791,0.0000,-2.8841,15.5757,0
610.5993,-5150.6413,0.0000,-2.8839,15.6959,0
609.6259,-5150.8926,0.0000,-2.8835,15.8502,0
608.5927,-5151.1658,0.0000,-2.8833,15.9783,0
607.6107,-5151.4170,0.0000,-2.8831,16.0851,0
606.5690,-5151.6902,0.0000,-2.8827,16.1998,0
605.0746,-5152.0836,0.0000,-2.8820,16.3385,0
604.0244,-5152.3567,0.0000,-2.8816,16.4319,0
603.0510,-5152.6080,0.0000,-2.8810,16.5041,0
602.0775,-5152.8704,0.0000,-2.8804,16.5600,0
601.0443,-5153.1325,0.0000,-2.8799,16.6428,0
600.0196,-5153.4057,0.0000,-2.8791,16.7093,0
599.0291,-5153.6680,0.0000,-2.8785,16.7787,0
597.6287,-5154.0396,0.0000,-2.8776,16.8807,0
596.6297,-5154.3019,0.0000,-2.8772,16.8489,0
595.6391,-5154.5641,0.0000,-2.8766,16.6832,0
594.6059,-5154.8374,0.0000,-2.8760,16.4568,0
593.5641,-5155.1216,0.0000,-2.8754,16.1214,0
592.5736,-5155.3839,0.0000,-2.8751,15.8391,0
590.7291,-5155.8869,0.0000,-2.8747,15.3785,0
589.7557,-5156.1492,0.0000,-2.8733,15.1280,0
588.7053,-5156.4335,0.0000,-2.8728,14.9256,0
587.6721,-5156.7067,0.0000,-2.8724,14.6857,0
586.6986,-5156.9690,0.0000,-2.8718,14.3070,0
585.7337,-5157.2425,0.0000,-2.8714,13.6683,0
584.3845,-5157.6032,0.0000,-2.8708,12.6074,0
583.3854,-5157.8766,0.0000,-2.8707,11.4906,0
582.3948,-5158.1500,0.0000,-2.8701,10.0886,0
581.4128,-5158.4123,0.0000,-2.8697,8.2173,0
580.4393,-5158.6857,0.0000,-2.8689,5.6186,0
